Sample_Code;Station;Island;Sampling_Site;Island_Side;Genus;Species;Species_Code;Sample_Year;Zone;Habitat;Inhabitated;Distance_Makassar_km;N;Depth_m;Relative_Depth;Substrate
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;26;100;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;26;2;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;11;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Amphistegina;radiata;Amphistegina_radiata;2013;4;flat;yes;26;1;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;26;104;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;26;6;1;0.04;RA
UPG68_rf1;UPG68;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;6;1;0.04;RA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;flat;yes;26;1;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;26;1;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;26;188;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;26;213;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;26;530;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Calcarina;mayori;Calcarina_mayori;2013;4;flat;yes;26;1;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;26;35;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;34;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;26;167;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;26;14;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;4;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;1;1;0.04;GA
UPG68_rf2;UPG68;Pulau Badi;BA4;West;Amphisorus;SpS;Amphisorus_SpS;2013;4;flat;yes;26;4;1;0.04;GA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;26;1;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;flat;yes;26;1;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Heterostegina;depressa;Heterostegina_depressa;2013;4;flat;yes;26;1;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;flat;yes;26;27;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;26;107;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;26;5;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;11;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;26;101;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Calcarina;spengleri;Calcarina_spengleri;2013;4;flat;yes;26;2;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;1;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;3;1;0.04;RA
UPG68_rf3;UPG68;Pulau Badi;BA4;West;Amphisorus;SpS;Amphisorus_SpS;2013;4;flat;yes;26;1;1;0.04;RA
UPG69_12;UPG69;Pulau Badi E;BA4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;26;5;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;26;16;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;26;2;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;26;606;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;26;88;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;26;18;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;26;10;12;0.48;
UPG69_12;UPG69;Pulau Badi E;BA4;East;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;26;2;12;0.48;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;yes;26;2;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;26;3;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;26;3;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;26;22;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;26;346;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;26;23;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;26;9;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;slope;yes;26;6;3;0.12;
UPG69_3;UPG69;Pulau Badi E;BA4;East;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;26;1;3;0.12;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Dendritina;ambigua;Dendritina_ambigua;2013;4;slope;yes;26;1;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;yes;26;6;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;yes;26;9;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;yes;26;44;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;yes;26;248;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;yes;26;26;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;yes;26;9;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;slope;yes;26;2;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;yes;26;2;6;0.24;
UPG69_6;UPG69;Pulau Badi E;BA4;East;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;yes;26;1;6;0.24;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Elphidium;craticulatum;Elphidium_craticulatum;2012;3;flat;yes;23;1;1;;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Amphistegina;lessonii;Amphistegina_lessonii;2012;3;flat;yes;23;85;1;;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Amphistegina;lobifera;Amphistegina_lobifera;2012;3;flat;yes;23;265;1;;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Calcarina;sp2;Calcarina_sp2;2012;3;flat;yes;23;134;1;;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Calcarina;spengleri;Calcarina_spengleri;2012;3;flat;yes;23;3;1;;
UPG69_rf2;UPG29;Pajenekang;PJ3;West;Amphisorus;SpL;Amphisorus_SpL;2012;3;flat;yes;23;12;1;;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;26;24;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;26;5;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;26;190;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;26;2;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;flat;yes;26;1;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Sorites;orbiculus;Sorites_orbiculus;2013;4;flat;yes;26;171;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;87;1;0.04;
UPG69_rf2;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;31;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;flat;yes;26;10;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;flat;yes;26;2;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;flat;yes;26;13;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Amphistegina;lessonii;Neorotalia_gaimardi;2013;4;flat;yes;26;113;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Amphistegina;lobifera;Amphistegina_lobifera;2013;4;flat;yes;26;370;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Peneroplis;pertusus;Peneroplis_pertusus;2013;4;flat;yes;26;1;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;flat;yes;26;50;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Calcarina;sp2;Calcarina_sp2;2013;4;flat;yes;26;263;1;0.04;
UPG69_rf3;UPG69;Pulau Badi E;BA4;East;Amphisorus;SpL;Amphisorus_SpL;2013;4;flat;yes;26;14;1;0.04;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;no;17;4;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;no;17;6;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;no;17;17;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;no;17;57;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;no;17;526;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;no;17;37;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;no;17;8;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2013;4;slope;no;17;1;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;no;17;7;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Calcarina;sp2;Calcarina_sp2;2013;4;slope;no;17;4;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Calcarina;spengleri;Calcarina_spengleri;2013;4;slope;no;17;3;10;0.417;
UPG70_10;UPG70;Kudingarengkeke E;KU4;East;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;no;17;13;10;0.417;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Operculina;ammonoides;Operculina_ammonoides;2013;4;slope;no;17;2;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Neorotalia;calcar;Neorotalia_calcar;2013;4;slope;no;17;11;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Elphidium;craticulatum;Elphidium_craticulatum;2013;4;slope;no;17;3;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Heterostegina;depressa;Heterostegina_depressa;2013;4;slope;no;17;21;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Neorotalia;gaimardi;Neorotalia_gaimardi;2013;4;slope;no;17;25;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2013;4;slope;no;17;1;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Amphistegina;lessonii;Amphistegina_lessonii;2013;4;slope;no;17;212;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Calcarina;mayori;Calcarina_mayori;2013;4;slope;no;17;42;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Peneroplis;planatus;Peneroplis_planatus;2013;4;slope;no;17;26;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Amphistegina;radiata;Amphistegina_radiata;2013;4;slope;no;17;1;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Calcarina;sp2;Calcarina_sp2;2013;4;slope;no;17;3;7;0.292;
UPG70_7;UPG70;Kudingarengkeke E;KU4;East;Amphisorus;SpS;Amphisorus_SpS;2013;4;slope;no;17;16;7;0.292;
UPG71-01;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;2;1;0.042;R
UPG71-01;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;89;1;0.042;R
UPG71-01;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;slope;no;17;5;1;0.042;R
UPG71-01;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;slope;no;17;79;1;0.042;R
UPG71-02;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;5;2;0.083;RA
UPG71-02;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;63;2;0.083;RA
UPG71-02;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;slope;no;17;4;2;0.083;RA
UPG71-02;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;slope;no;17;54;2;0.083;RA
UPG71-03;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;1;3;0.125;RA
UPG71-03;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;40;3;0.125;RA
UPG71-03;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;slope;no;17;1;3;0.125;RA
UPG71-03;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;slope;no;17;42;3;0.125;RA
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Heterostegina;depressa;Heterostegina_depressa;2018;4;slope;no;17;2;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;3;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;83;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Sorites;orbiculus;Sorites_orbiculus;2018;4;slope;no;17;1;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;slope;no;17;25;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Parasorites;sp1;Parasorites_sp1;2018;4;slope;no;17;1;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;slope;no;17;11;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Calcarina;spengleri;Calcarina_spengleri;2018;4;slope;no;17;23;6;0.25;R
UPG71-06;UPG71;Kudingarengkeke;KU4;West;Amphisorus;SpL;Amphisorus_SpL;2018;4;slope;no;17;3;6;0.25;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Heterostegina;depressa;Heterostegina_depressa;2018;4;slope;no;17;4;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;3;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;79;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;slope;no;17;1;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;slope;no;17;34;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Calcarina;spengleri;Calcarina_spengleri;2018;4;slope;no;17;12;9;0.375;R
UPG71-09;UPG71;Kudingarengkeke;KU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2018;4;slope;no;17;1;9;0.375;R
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Heterostegina;depressa;Heterostegina_depressa;2018;4;slope;no;17;1;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;slope;no;17;12;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;67;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Calcarina;mayori;Calcarina_mayori;2018;4;slope;no;17;33;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;slope;no;17;1;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;slope;no;17;89;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Calcarina;spengleri;Calcarina_spengleri;2018;4;slope;no;17;31;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2018;4;slope;no;17;2;12;0.5;RA
UPG71-12;UPG71;Kudingarengkeke;KU4;West;Amphisorus;SpL;Amphisorus_SpL;2018;4;slope;no;17;1;12;0.5;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Operculina;ammonoides;Operculina_ammonoides;2018;4;slope;no;17;3;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2018;4;slope;no;17;1;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;50;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Calcarina;mayori;Calcarina_mayori;2018;4;slope;no;17;45;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Sorites;orbiculus;Sorites_orbiculus;2018;4;slope;no;17;1;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;slope;no;17;74;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Calcarina;spengleri;Calcarina_spengleri;2018;4;slope;no;17;9;15;0.625;RA
UPG71-15;UPG71;Kudingarengkeke;KU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2018;4;slope;no;17;33;15;0.625;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Operculina;ammonoides;Operculina_ammonoides;2018;4;slope;no;17;23;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Elphidium;craticulatum;Elphidium_craticulatum;2018;4;slope;no;17;1;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Heterostegina;depressa;Heterostegina_depressa;2018;4;slope;no;17;2;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Sphaerogypsina;globulus;Sphaerogypsina_globulus;2018;4;slope;no;17;1;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lessonii;Amphistegina_lessonii;2018;4;slope;no;17;135;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Calcarina;mayori;Calcarina_mayori;2018;4;slope;no;17;33;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;slope;no;17;3;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;slope;no;17;9;18;0.75;RA
UPG71-18;UPG71;Kudingarengkeke;KU4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;2018;4;slope;no;17;21;18;0.75;RA
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;flat;no;17;17;1;0.042;A
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;flat;no;17;69;1;0.042;A
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;flat;no;17;2;1;0.042;A
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;2018;4;flat;no;17;1;1;0.042;A
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Parasorites;sp1;Parasorites_sp1;2018;4;flat;no;17;2;1;0.042;A
UPG71-RF1;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;flat;no;17;179;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;flat;no;17;16;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;flat;no;17;89;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Peneroplis;pertusus;Peneroplis_pertusus;2018;4;flat;no;17;1;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;flat;no;17;9;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Amphistegina;radiata;Amphistegina_radiata;2018;4;flat;no;17;1;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Parasorites;sp1;Parasorites_sp1;2018;4;flat;no;17;2;1;0.042;A
UPG71-RF2;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;flat;no;17;210;1;0.042;A
UPG71-RF3;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;flat;no;17;11;1;0.042;RA
UPG71-RF3;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;flat;no;17;71;1;0.042;RA
UPG71-RF3;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;flat;no;17;2;1;0.042;RA
UPG71-RF3;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;flat;no;17;176;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Heterostegina;depressa;Heterostegina_depressa;2018;4;flat;no;17;1;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;4;flat;no;17;12;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;4;flat;no;17;35;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Sorites;orbiculus;Sorites_orbiculus;2018;4;flat;no;17;5;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Peneroplis;planatus;Peneroplis_planatus;2018;4;flat;no;17;21;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Parasorites;sp1;Parasorites_sp1;2018;4;flat;no;17;1;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Calcarina;sp2;Calcarina_sp2;2018;4;flat;no;17;70;1;0.042;RA
UPG71-RF4;UPG71;Kudingarengkeke;KU4;West;Amphisorus;SpL;Amphisorus_SpL;2018;4;flat;no;17;1;1;0.042;RA
UPG73-01;UPG73;Langkai;LA5;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;5;slope;yes;41;34;1;0.03;RA
UPG73-01;UPG73;Langkai;LA5;West;Amphistegina;lobifera;Amphistegina_lobifera;2018;5;slope;yes;41;29;1;0.03;RA
UPG73-02;UPG73;Langkai;LA5;West;Neorotalia;gaimardi;Neorotalia_gaimardi;2018;5;slope;yes;41;32;2;0.061;RA
